bright_1x1_v2;1;{0.};{1.};{0.};{0.};{1};{0.2};{"bright_time"};bright_1x1;_v2 
mixed2_single_19x1_v2;19;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03};{0. , 0.5,-1. , 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5,  0.5, 0.5, 0.5, 0.5, 0.5};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2, 0.2};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time"};mixed2_single_19x1;_v2 
mixed2_single_20x1_v2;20;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03};{0. , 0.5,-1. , 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5,  0.5, 0.5, 0.5, 0.5, 0.5, 0.5};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2, 0.2,0.2};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"};mixed2_single_20x1;_v2 
mixed2_single_21x1_v2;21;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time"};mixed2_single_21x1;_v2 
mixed2_single_22x1_v2;22;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time"};mixed2_single_22x1;_v2 
mixed2_single_23x1_v2;23;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04,1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};mixed2_single_23x1;_v2 
mixed2_single_24x1_v2;24;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1., -1., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0. ,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04,1.e+04,1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time"};mixed2_single_24x1;_v2 
mixed2_single_25x1_v2;25;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1., -1., -1., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0. ,0. ,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"};mixed2_single_25x1;_v2 
mixed2_single_26x1_v2;26;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1., -1., -1., -1., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0. ,0. ,0. ,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time"};mixed2_single_26x1;_v2 
mixed2_single_27x1_v2;27;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1., -1., -1., -1., -1., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0. ,0. ,0. ,0. ,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time"};mixed2_single_27x1;_v2 
mixed2_single_28x1_v2;28;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1., -1., -1., -1., -1., -1., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};mixed2_single_28x1;_v2 
mixed2_single_29x1_v2;29;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1., -1., -1., -1., -1., -1., -1.,  -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time"};mixed2_single_29x1;_v2 
mixed2_single_30x1_v2;30;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1., -1., -1., -1., -1., -1., -1.,  -1., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"};mixed2_single_30x1;_v2 
mixed2_single_31x1_v2;31;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1., -1., -1., -1., -1., -1., -1.,  -1., -1., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time"};mixed2_single_31x1;_v2 
mixed2_single_32x1_v2;32;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1., -1., -1., -1., -1., -1., -1.,  -1., -1., -1., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time"};mixed2_single_32x1;_v2 
mixed2_single_33x1_v2;33;{0.,  3., -1., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30., 240., 30., 30.,  3., 27., 30., -1., -1., -1., -1., -1., -1., -1., -1.,  -1., -1., -1., -1., -1.};{0.35,0.35,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  ,1.  , 1.  ,1.  ,1.  ,1.  ,1.};{0.0e+00, 1.8e+03,-1.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00};{0. ,0.5,0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0.5,0.5,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0.};{1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04};{"dark_plane","dark_plane","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};mixed2_single_33x1;_v2 
