bright_1x2+1x1;2;{0.,3.};{1.,1.};{0.,1800.};{0. ,0.5};{2,1};{0.,0.};{"bright_time","bright_time"};bright_1x2+1x1; 
bright_single_4x2+34x1_v2;38;{0., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30.,240., 30.,  30.,  3., 27., 30.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,   0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.};{1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1., 1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.};{0.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. , 0. ,0.};{2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};bright_single_4x2+34x1;_v2 
bright_5x2+33x1;38;{0., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30.,240., 30.,  30.,  3., 27., 30.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,   0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.};{1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1., 1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.};{0.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. , 0. ,0.};{2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};bright_5x2+33x1; 
bright_5x2+33x1_v2;38;{0., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30.,240., 30.,  30.,  3., 27., 30.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,   0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.};{1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1., 1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.};{0.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. , 0. ,0.};{2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};bright_5x2+33x1;_v2 
bright_single_5x2+33x1;38;{0., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30.,240., 30.,  30.,  3., 27., 30.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,   0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.};{1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1., 1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.};{0.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. , 0. ,0.};{2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};bright_single_5x2+33x1; 
bright_single_5x2+33x1_v2;38;{0., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30.,240., 30.,  30.,  3., 27., 30.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,   0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.};{1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1., 1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.};{0.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. , 0. ,0.};{2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};bright_single_5x2+33x1;_v2 
bright_6x2+32x1;38;{0., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30.,240., 30.,  30.,  3., 27., 30.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,   0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.};{1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1., 1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.};{0.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. , 0. ,0.};{2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};bright_6x2+32x1; 
bright_6x2+32x1_v2;38;{0., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30.,240., 30.,  30.,  3., 27., 30.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,   0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.};{1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1., 1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.};{0.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. , 0. ,0.};{2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};bright_6x2+32x1;_v2 
bright_single_6x2+32x1;38;{0., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30.,240., 30.,  30.,  3., 27., 30.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,   0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.};{1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1., 1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.};{0.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. , 0. ,0.};{2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};bright_single_6x2+32x1; 
bright_single_6x2+32x1_v2;38;{0., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30.,240., 30.,  30.,  3., 27., 30.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,   0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.};{1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1., 1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.};{0.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. , 0. ,0.};{2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};bright_single_6x2+32x1;_v2 
bright_7x2+31x1;38;{0., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30.,240., 30.,  30.,  3., 27., 30.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,   0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.};{1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1., 1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.};{0.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. , 0. ,0.};{2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};bright_7x2+31x1; 
bright_7x2+31x1_v2;38;{0., 30., 30.,  3., 27., 30.,240., 30., 30.,  3., 27., 30.,240., 30.,  30.,  3., 27., 30.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,   0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.,  0.};{1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1., 1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.,1.};{0.0e+00, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03, 1.8e+03,  1.8e+03, 1.8e+03,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00, -1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00,-1.0e+00};{0. ,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5, 0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. ,0. , 0. ,0.};{2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1};{2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01, 2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,2.e-01,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04, 1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04,1.e+04};{"bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time","bright_time","bright_time"," bright_time","bright_time","bright_time"};bright_7x2+31x1;_v2 
